property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
10876,-37.796091,144.927637,79 Gower Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.361494,9.0,1
68006,-37.839764,145.0303382,26 Warra Street,TOORAK,4088.0,5974.0,Stonnington,12797.0,72%,"$1,977","$2,752,300",MANNINGHAM,19910,0.283088,no direct trip is available,0
23239,-37.742901,144.953803,9 Bellevue Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19965,0.841461,23.0,1
66752,-37.769106,145.320997,9 Coombah Court,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.898423,46.0,1
31571,-37.75662,144.992621,98 Smith Street,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,0.552036,31.0,1
25077,-37.598068,144.903862,109 Waterview Boulevard,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,3.504976,41.0,1
42973,-37.714997,145.067502,21 Bella Vista Close,MACLEOD,3511.0,1718.0,Banyule,12063.0,79%,"$1,458","$1,123,400",WANGARATTA,19983,1.234679,39.0,1
38831,-37.758671,145.049503,32 Lantana Street,IVANHOE,4147.0,2613.0,Banyule,14278.0,77%,"$1,709","$1,560,600",BASS COAST,19934,0.672266,33.0,1
82664,-37.900862,145.279953,22 Monbulk Crescent,ROWVILLE,9231.0,1496.0,Knox,28725.0,71%,"$1,699","$1,069,100",BALLARAT,19868,2.52132,46.0,1
74426,-37.901447,145.071341,1 Kirkham Road,MURRUMBEENA,2947.0,2728.0,Glen Eira,30031.0,64%,"$1,287","$1,574,000",MOIRA,19918,0.916434,24.0,1
5952,-37.786642,144.841854,1 McGrath Street,SUNSHINE,4031.0,1779.0,Brimbank,30677.0,52%,$929,"$883,700",KNOX,20021,0.817296,20.0,1
86959,-37.917987,144.996492,62 Well Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19951,0.317994,no direct trip is available,0
67962,-37.834761,145.007214,21 Cloverdale Avenue,TOORAK,4088.0,5974.0,Stonnington,12797.0,72%,"$1,977","$2,752,300",MANNINGHAM,19906,0.802131,8.0,1
85591,-37.887565,145.006124,38 Orrong Road,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.555686,no direct trip is available,0
72876,-37.844895,145.287925,12 Bellevue Court,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19869,1.759466,44.0,1
40324,-37.713928,145.053534,3 Sanctuary Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19983,1.923185,39.0,1
31503,-37.75479126,144.990387,84 Hutton Street,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,0.720915,31.0,1
36328,-37.664902,145.032754,246  Darebin Drive,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.375248,48.0,1
41081,-37.703385,145.053337,7 Mt Cooper Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.811593,42.0,1
54212,-37.831904,145.037884,2 Crossakiel Court,HAWTHORN,5753.0,11459.0,Boroondara,19166.0,72%,"$1,627","$2,103,800",YARRA,19910,0.971123,no direct trip is available,0
27875,-37.573757,144.912368,9  Bottlebrush Road,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,4.148624,41.0,1
37933,-37.775595,145.016045,108 Rathmines Street,FAIRFIELD,2113.0,1694.0,Darebin,9227.0,73%,"$1,538","$1,615,300",NILLUMBIK,19930,0.405231,26.0,1
65472,-37.795355,145.313952,68 Hawthory Road,KILSYTH,4209.0,1613.0,Yarra Ranges,12665.0,82%,"$1,211","$813,100",SURF COAST,19877,1.188492,46.0,1
30979,-37.756966,144.998745,23 Harold Street,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,0.21363,31.0,1
20193,-37.7981582,144.9714915,46 Macarthur Place,CARLTON,2909.0,16139.0,Melbourne,10673.0,47%,$633,"$1,480,600",STRATHBOGIE,19843,1.440947,2.0,1
13218,-37.716741999999996,144.768404,5 Cottrell Court,DELAHEY,2193.0,541.0,Brimbank,27356.0,64%,"$1,491","$648,400",BULOKE,20000,1.810944,34.0,1
84392,-37.853776,145.003097,8 Russell Street,PRAHRAN,4230.0,8324.0,Stonnington,17776.0,66%,"$1,560","$1,706,800",BOROONDARA,19957,1.004749,no direct trip is available,0
83491,-37.84810257,144.9888458,13 Moss Street,PRAHRAN,4230.0,8324.0,Stonnington,17776.0,66%,"$1,560","$1,706,800",BOROONDARA,19958,0.181077,no direct trip is available,0
18744,-37.693193,144.917335,35 Waverley Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20031,0.252246,30.0,1
14428,-37.747622,144.913202,4/3 Sturt Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.682529,19.0,1
33754,-37.722323,145.01651,13 Acheron Avenue,RESERVOIR,16913.0,8713.0,Darebin,45591.0,63%,$972,"$861,800",EAST GIPPSLAND,20010,1.033579,40.0,1
18907,-37.688739,144.92297,46 Walsh Street,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,0.698996,32.0,1
13586,-37.709381,144.772551,9 Rose Hedge Drive,SYDENHAM,2811.0,1400.0,Brimbank,27356.0,64%,"$1,491","$658,000",HEPBURN,20000,0.929762,34.0,1
64090,-37.782899,145.293992,27-29 Morgan Avenue,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19877,1.632729,46.0,1
95761,-37.910174,145.028526,40 McKinnon Road,MCKINNON,1953.0,1107.0,Glen Eira,17630.0,72%,"$1,538","$1,683,800",HORSHAM,19940,0.858456,28.0,1
37698,-37.65172195,145.0358582,7 Henry Court,EPPING,13368.0,3047.0,Whittlesea,19624.0,73%,"$1,283","$673,200",FRANKSTON,20005,0.510974,51.0,1
38432,-37.777315,145.016446,73  Rathmines Street,FAIRFIELD,2113.0,1694.0,Darebin,9227.0,73%,"$1,538","$1,615,300",NILLUMBIK,19930,0.210548,26.0,1
21058,-37.775659,144.959039,321 Barkly Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19969,0.079991,15.0,1
78417,-37.928198,145.156131,859 Springvale Road,MULGRAVE,7213.0,1477.0,Monash,22093.0,60%,"$1,348","$1,022,600",MACEDON RANGES,19914,1.902514,33.0,1
50411,-37.763648,145.09934,80 Swanston Street,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,3.479633,34.0,1
234,-37.797759,144.884757,113 Eleanor Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,0.453559,15.0,1
69123,-37.86138,145.039277,39 Horace Street,MALVERN,3622.0,3241.0,Stonnington,10201.0,78%,"$2,047","$2,337,300",BAW BAW,19944,1.0315,18.0,1
46270,-37.718649,145.113553,85 Para Road,MONTMORENCY,3368.0,1434.0,Banyule,8154.0,87%,"$1,457","$1,111,000",PORT PHILLIP,19986,0.794313,48.0,1
82822,-37.91336823,145.2556763,52 Colorado Crescent,ROWVILLE,9231.0,1496.0,Knox,28725.0,71%,"$1,699","$1,069,100",BALLARAT,19868,4.951115,46.0,1
55890,-37.838752,145.087629,7 Cornell Street,CAMBERWELL,7459.0,4358.0,Boroondara,15537.0,77%,"$2,122","$2,235,400",MELBOURNE,19850,1.210374,23.0,1
52034,-37.82102,144.991242,1 Loughnan Street,RICHMOND,8875.0,13869.0,Yarra,24112.0,65%,"$1,731","$1,389,100",EAST GIPPSLAND,19908,0.352973,6.0,1
22293,-37.735574,144.960555,21 May Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19964,0.304334,25.0,1
36877,-37.639007,145.051209,15 Dransfield Way,EPPING,13368.0,3047.0,Whittlesea,19624.0,73%,"$1,283","$673,200",FRANKSTON,45795,1.795081,54.0,1
62599,-37.823295,145.249777,162  Bedford Road,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.723857,37.0,1
17028,-37.701489,144.932151,3/54-56 Isla Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.358033,28.0,1
45321,-37.7181015,145.1009827,6 Gladman Street,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,1.699835,46.0,1
60844,-37.84504318,145.1901703,6 Bayliss Place,VERMONT,3636.0,1030.0,Whitehorse,20802.0,71%,"$1,459","$1,186,300",CENTRAL GOLDFIELDS,19900,3.013442,31.0,1
53379,-37.813706,145.006828,48 Leslie Street,RICHMOND,8875.0,13869.0,Yarra,24112.0,65%,"$1,731","$1,389,100",EAST GIPPSLAND,19977,1.312724,15.0,1
76734,-37.921931,145.110647,28 View Street,CLAYTON,5171.0,5343.0,Monash,18901.0,48%,$962,"$1,017,200",HINDMARSH,19915,0.920661,31.0,1
95638,-37.90907288,145.0469818,36 Lewis Street,MCKINNON,1953.0,1107.0,Glen Eira,17630.0,72%,"$1,538","$1,683,800",HORSHAM,19940,0.774902,28.0,1
48957,-37.803864,145.074604,12 Bernborough Avenue,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",HOBSONS BAY,19893,2.368168,20.0,1
17201,-37.710871,144.936813,4 Truscott Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20033,1.560384,26.0,1
28629,-37.795416,144.987429,46 Mater Street,COLLINGWOOD,2122.0,4470.0,Yarra,5113.0,60%,"$1,278","$1,275,000",MOONEE VALLEY,19975,0.745016,18.0,1
31456,-37.755946,145.023236,76 Alston Court,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,2.17302,31.0,1
72174,-37.84075,145.258487,2/7 Violen Street,BAYSWATER,4737.0,3089.0,Knox,19945.0,77%,"$1,186","$865,500",INDIGO,19870,0.855251,41.0,1
4734,-37.826344,144.8752,90 The Avenue,SPOTSWOOD,1274.0,443.0,Hobsons Bay,14791.0,74%,"$1,626","$1,144,200",GREATER SHEPPARTON,19995,1.057919,no direct trip is available,0
50288,-37.7683695,145.0820672,5 Yarraleen Place,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,2.263151,34.0,1
27886,-37.581571,144.91688,9 Belair Close,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,3.243188,41.0,1
46747,-37.695949,145.168553,19 Cityview Court,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19988,2.67233,56.0,1
15484,-37.74184418,144.9225617,8 Columban Avenue,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.461462,21.0,1
12327,-37.710944,144.775462,14 Marylou Court,DELAHEY,2193.0,541.0,Brimbank,27356.0,64%,"$1,491","$648,400",BULOKE,20000,1.098423,34.0,1
1232,-37.792581,144.882661,59 Summerhill Road,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,1.053586,15.0,1
3210,-37.814997,144.867631,25A Sanderson Street,YARRAVILLE,5855.0,2072.0,Maribyrnong,11645.0,67%,"$1,583","$1,148,100",MITCHELL,20022,1.800611,17.0,1
68633,-37.85181046,145.0226135,7 Erskine Street,ARMADALE,2838.0,3841.0,Stonnington,8428.0,73%,"$1,713","$1,925,900",BRIMBANK,19945,0.592047,16.0,1
64894,-37.78138,145.29389,8 Parsons Street,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19877,1.671298,46.0,1
32866,-37.742763,145.002168,5 Bruce Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20013,0.358448,33.0,1
97104,-38.01727676,145.2815704,93 Hinrichsen Drive,HALLAM,3494.0,1290.0,Casey,9061.0,56%,"$1,156","$724,000",GLEN EIRA,19885,1.035564,50.0,1
6663,-37.779122,144.81807,36 Derrimut Street,ALBION,1389.0,1392.0,Brimbank,30677.0,52%,$929,"$739,100",MOIRA,20004,0.606129,23.0,1
7951,-37.778399,144.797653,90 Rockbank Road,ARDEER,1263.0,335.0,Brimbank,10176.0,46%,$895,"$663,400",SWAN HILL,20004,2.381468,23.0,1
28402,-37.800222,144.979949,76 Greeves Street,FITZROY,3147.0,5530.0,Yarra,9007.0,63%,"$1,483","$1,568,000",NILLUMBIK,19975,1.281095,18.0,1
998,-37.80812073,144.8899384,40 Gamon Street,SEDDON,2035.0,844.0,Maribyrnong,16926.0,49%,"$1,181","$1,148,600",EAST GIPPSLAND,19997,0.51374,no direct trip is available,0
5135,-37.867312,144.827299,3/25 McBain Street,ALTONA,4843.0,2394.0,Hobsons Bay,11742.0,70%,"$1,160","$1,139,500",BRIMBANK,19926,0.206949,no direct trip is available,0
83748,-37.856048,144.993926,24A McIlwrick Street,WINDSOR,2201.0,4448.0,Stonnington,17776.0,66%,"$1,560","$1,629,600",MAROONDAH,19957,0.166188,no direct trip is available,0
38665,-37.767918,145.032856,17 Belmont Road,IVANHOE,4147.0,2613.0,Banyule,14278.0,77%,"$1,709","$1,560,600",BASS COAST,19932,0.927162,29.0,1
17297,-37.703564,144.906595,46 Centre Way,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.942038,28.0,1
15698,-37.739682,144.888307,33 Jackson Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20036,2.992144,19.0,1
50749,-37.779906,145.105203,11 Norweena Street,DONCASTER,7598.0,4243.0,Manningham,17447.0,58%,"$1,242","$1,446,200",MORELAND,19896,4.399407,25.0,1
69651,-37.868603,145.096437,18 Reid Street,ASHWOOD,2378.0,1176.0,Monash,12420.0,73%,"$1,469","$1,436,500",DAREBIN,19839,0.82113,no direct trip is available,0
68089,-37.8379547,145.0120218,4/1 Robertson Street,TOORAK,4088.0,5974.0,Stonnington,12797.0,72%,"$1,977","$2,752,300",MANNINGHAM,19909,1.002063,no direct trip is available,0
26830,-37.58539581,144.9358673,4 Olympic Way,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,1.942561,41.0,1
8406,-37.747008,144.744442,3 Provis Close,BURNSIDE,1290.0,343.0,Melton,14107.0,57%,"$1,423","$788,300",MOYNE,20001,4.767268,31.0,1
54193,-37.817987,145.020139,19 Hill Street,HAWTHORN,5753.0,11459.0,Boroondara,19166.0,72%,"$1,627","$2,103,800",YARRA,19905,0.49144,10.0,1
3994,-37.81557465,144.8898315,"Lot 1,44 Murray Street",YARRAVILLE,5855.0,2072.0,Maribyrnong,11645.0,67%,"$1,583","$1,148,100",MITCHELL,19996,0.031989,no direct trip is available,0
78094,-37.929943,145.158645,45 Wattle Grove,MULGRAVE,7213.0,1477.0,Monash,22093.0,60%,"$1,348","$1,022,600",MACEDON RANGES,19914,1.982742,33.0,1
41675,-37.7352626,145.0750354,16 Interlaken Parade,ROSANNA,3073.0,1156.0,Banyule,21826.0,77%,"$1,551","$1,192,000",EAST GIPPSLAND,19983,1.152999,39.0,1
31674,-37.734834,145.008398,10 Morgan Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.814541,35.0,1
26695,-37.591628,144.932893,38 Medway Road,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,1.460213,41.0,1
6522,-37.780082,144.844436,27 Ernest Street,SUNSHINE,4031.0,1779.0,Brimbank,30677.0,52%,$929,"$883,700",KNOX,20021,1.385497,20.0,1
48160,-37.809822,145.03047,24 Valentine Avenue,KEW,8044.0,6097.0,Boroondara,21677.0,73%,"$2,022","$2,332,200",SOUTH GIPPSLAND,19904,1.398508,12.0,1
15400,-37.734524,144.914386,57 York Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,1.286093,23.0,1
64213,-37.790144,145.284528,3/14-16 Surrey Road West,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19878,0.683141,42.0,1
66227,-37.784369,145.325649,31 Elms Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.166152,46.0,1
24389,-37.693223,144.962875,4 Hedley Street,FAWKNER,4754.0,1266.0,Moreland,12899.0,53%,$865,"$745,500",MONASH,19961,0.901584,30.0,1
31175,-37.763371,145.003006,35 Darebin Road,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20015,0.529858,29.0,1
66693,-37.78586,145.329292,76 Taylor Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.491007,46.0,1
52222,-37.8283886,145.0000114,12 Rose Street,RICHMOND,8875.0,13869.0,Yarra,24112.0,65%,"$1,731","$1,389,100",EAST GIPPSLAND,19907,0.340715,no direct trip is available,0
86132,-37.896518,144.992326,14 Drake Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19953,1.040457,no direct trip is available,0
65904,-37.791375,145.318135,18 St James Park Rise,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.893527,46.0,1
13869,-37.762233,144.892831,15 Jean Street,ABERFELDIE,1410.0,453.0,Moonee Valley,22442.0,81%,"$1,571","$1,926,600",MITCHELL,20037,2.169884,16.0,1
4509,-37.846164,144.871903,5 Monmouth Street,NEWPORT,5240.0,1816.0,Hobsons Bay,14791.0,74%,"$1,626","$1,197,100",MANSFIELD,19994,1.097456,no direct trip is available,0
90623,-37.965308,145.080743,38 Jells Road,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19865,2.294671,43.0,1
94155,-38.071343,145.132319,22 Dahmen Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.95337,58.0,1
46862,-37.69438553,145.1766357,21 Margaret Street,RESEARCH,885.0,162.0,Nillumbik,28827.0,85%,"$1,923","$1,488,100",MOORABOOL,19988,2.839266,56.0,1
46467,-37.723597,145.15115,112 Brougham Street,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,1.156193,52.0,1
49806,-37.768548,145.095494,1 Lincoln Drive,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,3.318881,34.0,1
13065,-37.703385,144.745864,3a Sayvel Close,HILLSIDE,4717.0,798.0,Melton,27356.0,64%,"$1,491","$867,300",GREATER DANDENONG,20000,2.506559,34.0,1
12765,-37.694406,144.755304,25 Cynthia Court,HILLSIDE,4717.0,798.0,Melton,27356.0,64%,"$1,491","$867,300",GREATER DANDENONG,20000,1.823282,34.0,1
24606,-37.714574,144.964865,8 Wyuna Street,FAWKNER,4754.0,1266.0,Moreland,12899.0,53%,$865,"$745,500",MONASH,19962,0.380451,28.0,1
95722,-37.92261505,145.0495453,4 Halley Court,BENTLEIGH,5799.0,3228.0,Glen Eira,17630.0,72%,"$1,538","$1,649,200",HOBSONS BAY,19939,1.244363,30.0,1
65303,-37.804665,145.304261,30 Byron Road,KILSYTH,4209.0,1613.0,Yarra Ranges,12665.0,82%,"$1,211","$813,100",SURF COAST,19878,2.321054,42.0,1
20474,-37.769908,144.970582,130 Albert Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19968,0.997715,16.0,1
35522,-37.709262,144.999747,73 Barry Street,RESERVOIR,16913.0,8713.0,Darebin,45591.0,63%,$972,"$861,800",EAST GIPPSLAND,20009,0.87368,41.0,1
89325,-37.951928,145.010605,20 Victory Street,SANDRINGHAM,3340.0,2563.0,Bayside,8146.0,79%,"$1,836","$1,785,000",PYRENEES,19948,0.559519,no direct trip is available,0
7171,-37.735306,144.824239,10 Leavesdon Avenue,KEALBA,1111.0,142.0,Brimbank,54005.0,46%,$907,"$704,200",BASS COAST,20002,2.380187,28.0,1
18786,-37.670127,144.93822,39 Berger Street,DALLAS,2207.0,315.0,Hume,18510.0,58%,$762,"$514,300",MOORABOOL,19960,0.875654,34.0,1
63316,-37.810092,145.290147,1/8 Lindel Court,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19878,1.83487,42.0,1
90772,-37.964033,145.054244,5 Maude Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,0.292605,40.0,1
42746,-37.722834,145.079401,1/42 Fairlie Avenue,MACLEOD,3511.0,1718.0,Banyule,12063.0,79%,"$1,458","$1,123,400",WANGARATTA,19983,0.96999,39.0,1
16749,-37.70796967,144.9146576,2/11 GRANDVIEW STREET,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.443859,28.0,1
72976,-37.85962296,145.2612763,143 Kanooka Road,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19869,2.033044,44.0,1
47422,-37.713685,145.165329,65 Eucalyptus Road,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,1.541748,52.0,1
33291,-37.734672,145.006872,9 Walter Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.714829,35.0,1
38086,-37.785737,145.030504,2 Lucerne Crescent,ALPHINGTON,1729.0,1099.0,Darebin,9227.0,73%,"$1,538","$1,729,600",BANYULE,19931,0.820108,28.0,1
88656,-37.95009232,145.0451813,22 View Street,HIGHETT,3939.0,2524.0,Bayside,9299.0,73%,"$1,384","$1,355,400",GREATER DANDENONG,19872,0.344735,37.0,1
67716,-37.754294,145.356191,80 Anderson Street,LILYDALE,5989.0,2379.0,Yarra Ranges,13615.0,82%,"$1,284","$908,900",FRANKSTON,19876,0.758733,51.0,1
83084,-37.890291,145.249975,2/44 Kathryn Road,KNOXFIELD,2723.0,1042.0,Knox,6617.0,76%,"$1,310","$909,600",SOUTHERN GRAMPIANS,19868,4.091154,46.0,1
45864,-37.728961,145.130533,17 Cressy Street,MONTMORENCY,3368.0,1434.0,Banyule,8154.0,87%,"$1,457","$1,111,000",PORT PHILLIP,19986,1.715868,48.0,1
6690,-37.783244,144.839887,4 Dulcie Street,SUNSHINE,4031.0,1779.0,Brimbank,30677.0,52%,$929,"$883,700",KNOX,20021,0.852796,20.0,1
66218,-37.779091,145.328733,30 Greenslopes Drive,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.568735,46.0,1
21776,-37.745812,144.949309,104 Gordon Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19965,1.293655,23.0,1
60393,-37.833049,145.19598,1/5 Grey Street,VERMONT,3636.0,1030.0,Whitehorse,20802.0,71%,"$1,459","$1,186,300",CENTRAL GOLDFIELDS,19900,1.710775,31.0,1
21626,-37.775301,144.952035,9 Gray Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19969,0.588962,15.0,1
96406,-37.998367,145.268405,10 Simpson Court,HALLAM,3494.0,1290.0,Casey,9061.0,56%,"$1,156","$724,000",GLEN EIRA,19885,2.159942,50.0,1
69714,-37.871634,145.101915,2/8 Murra Court,ASHWOOD,2378.0,1176.0,Monash,12420.0,73%,"$1,469","$1,436,500",DAREBIN,19840,0.920588,no direct trip is available,0
70496,-37.884219,145.103145,12 Rosemary Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.419203,no direct trip is available,0
62798,-37.82806778,145.2325745,28 Valerie Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.05379,37.0,1
32668,-37.733253,145.021394,36 Madeline Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20011,1.726049,37.0,1
47303,-37.708909,145.156878,52 Stanley Avenue,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,0.950194,52.0,1
44746,-37.714564,145.099398,26 Cam Street,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,1.415016,46.0,1
73410,-37.858243,145.281311,28 Warbler Court,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19869,0.36531,44.0,1
70627,-37.873758,145.109754,2/80 Railway Parade South,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.205998,no direct trip is available,0
10793,-37.795521,144.934261,67A Hardiman Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,19972,0.218137,9.0,1
74785,-37.9020195,145.0617828,20 Coling Avenue,CARNEGIE,4596.0,5791.0,Glen Eira,30031.0,64%,"$1,287","$1,406,500",MELBOURNE,19919,1.404598,22.0,1
78639,-37.944057,145.154101,149 Springvale Road,SPRINGVALE,6280.0,4315.0,Greater Dandenong,18147.0,36%,$884,"$895,800",GREATER BENDIGO,19913,0.609546,36.0,1
13924,-37.752773,144.896553,17 Cooper Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.766141,16.0,1
36081,-37.673091,145.038672,1 Winston Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,2.057031,48.0,1
48863,-37.806707,145.088654,1 Kalgurli Court,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",HOBSONS BAY,19894,1.958348,22.0,1
27430,-37.602705,144.914616,6 Royal Troon Way,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,2.533441,41.0,1
23328,-37.649837,144.898744,1/15 Wallace Drive,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.708927,35.0,1
